ID,meter_point_key,park_key,park_type,park_type_human,Round_Day(markets_at),contract_at,Round_Day(expires_at),Leistung [W],ownconsumption,latitude,longitude,Performance
540,ZP_ID_0654,AMP_SO_Wuppertal_DE002074,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,139390,0.7,51.25,7.1,1.0
1936,ZP_ID_1905,AMP_SO_Würselen,solar,Photovoltaikanlage,2023-02-01T00:00:00,2023-02-01 01:00:00,,128790,0.4,50.82,6.2,1.0
1700,ZP_ID_1750,AMP_SO_Xanten_(RD),solar,Photovoltaikanlage,2022-04-01T00:00:00,,,116130,,51.66,6.41,1.0
541,ZP_ID_0878,AMP_SO_Zweibrücken_(WL),solar,Photovoltaikanlage,2019-08-28T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,125240,,49.26,7.38,1.0
930,ZP_ID_1142,AMP_SO_Zweibrücken_02_(WL),solar,Photovoltaikanlage,2020-11-01T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,669000,,49.23,7.41,1.0
871,ZP_ID_1112,AMP_WI_Albringwerde,wind,Windkraftanlage,2020-10-01T00:00:00,2020-09-02 02:00:00,,500000,,51.28,7.58,1.0
1373,ZP_ID_1286,AMP_WI_Anröchte_(PPA),wind,Windkraftanlage,2021-08-01T00:00:00,2021-08-01 02:00:00,,1000000,,51.52,8.36,1.0
1393,ZP_ID_1289,AMP_WI_Arnsberg_(PPA),wind,Windkraftanlage,2021-08-01T00:00:00,2021-08-01 02:00:00,,500000,,51.41,8.0,1.0
542,ZP_ID_0492,AMP_WI_Baisweil,wind,Windkraftanlage,2018-02-06T00:00:00,2018-01-30 01:00:00,2022-12-31T00:00:00,3600000,,47.95,10.52,1.0
543,ZP_ID_0016,AMP_WI_Balve,wind,Windkraftanlage,2019-01-01T00:00:00,2013-11-05 01:00:00,,200000,,51.32,7.79,1.0
825,ZP_ID_0461,AMP_WI_Bellheim_(WL),wind,Windkraftanlage,2018-01-01T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,4500000,,49.17,8.26,1.0
544,ZP_ID_0017,AMP_WI_Benkamp,wind,Windkraftanlage,2019-01-01T00:00:00,2013-11-05 01:00:00,,800000,,51.31,7.86,1.0
1487,ZP_ID_1576,AMP_WI_Benkamp_(PPA),wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,850000,,51.31,7.88,1.0
826,ZP_ID_0474,AMP_WI_Bubenheim_(WL),wind,Windkraftanlage,2018-01-01T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,5560000,,49.63,8.14,1.0
545,ZP_ID_0019,AMP_WI_Bölling_2,wind,Windkraftanlage,2015-05-01T00:00:00,2015-05-01 02:00:00,,1500000,,51.29,7.57,1.0
827,ZP_ID_0467,AMP_WI_Dickesbach_(WL),wind,Windkraftanlage,2018-01-01T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,3000000,,49.7,7.42,1.0
546,ZP_ID_0102,AMP_WI_Emsdetten,wind,Windkraftanlage,2014-10-01T00:00:00,2019-06-05 02:00:00,2022-12-31T00:00:00,3000000,,52.21,7.57,1.0
547,ZP_ID_0020,AMP_WI_Erbscheid,wind,Windkraftanlage,2015-05-01T00:00:00,2015-05-01 02:00:00,,500000,,51.08,7.84,1.0
828,ZP_ID_0466,AMP_WI_Girkenroth_(WL),wind,Windkraftanlage,2018-01-01T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,6000000,,50.52,7.98,1.0
1031,ZP_ID_0448,AMP_WI_Gronau_02,wind,Windkraftanlage,2021-01-01T00:00:00,2020-10-27 01:00:00,2021-12-31T00:00:00,5900000,,52.14,7.06,1.0
1032,ZP_ID_0452,AMP_WI_Gronau_06,wind,Windkraftanlage,2021-01-01T00:00:00,2020-10-27 01:00:00,2021-12-31T00:00:00,600000,,52.2,7.09,1.0
1033,ZP_ID_0453,AMP_WI_Gronau_07,wind,Windkraftanlage,2021-01-01T00:00:00,2020-10-27 01:00:00,2021-12-31T00:00:00,1000000,,52.18,7.02,1.0
1034,ZP_ID_0454,AMP_WI_Gronau_08,wind,Windkraftanlage,2021-01-01T00:00:00,2020-10-27 01:00:00,2021-12-31T00:00:00,2000000,,52.19,7.01,1.0
548,ZP_ID_0206,AMP_WI_Gschwendfeld,wind,Windkraftanlage,2016-01-01T00:00:00,2015-07-15 02:00:00,2022-12-31T00:00:00,6900000,,47.86,10.52,1.0
829,ZP_ID_0472,AMP_WI_Göllheim_02_(WL),wind,Windkraftanlage,2018-01-01T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,13900000,,49.57,7.99,1.0
1036,ZP_ID_0178,AMP_WI_Hagen_Dahl,wind,Windkraftanlage,2021-01-01T00:00:00,2020-12-03 01:00:00,,600000,,51.3,7.57,1.0
1035,ZP_ID_1201,AMP_WI_Hagen_Dahl_PPA,wind,Windkraftanlage,2021-01-01T00:00:00,2020-12-03 01:00:00,,200000,,51.3,7.57,1.0
1037,ZP_ID_1188,AMP_WI_Hagen_Kalthausen,wind,Windkraftanlage,2021-01-01T00:00:00,2020-11-27 01:00:00,,500000,,51.29,7.49,1.0
1705,ZP_ID_1738,AMP_WI_Heilenbach_(PPA),wind,Windkraftanlage,2022-05-01T00:00:00,2022-05-01 02:00:00,2023-12-31T00:00:00,500000,,50.06,6.48,1.0
1584,ZP_ID_1573,AMP_WI_Herscheid_(PPA),wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,600000,,51.17,7.79,1.0
1318,ZP_ID_1504,AMP_WI_Herscheid_01_(RD),wind,Windkraftanlage,2021-10-01T00:00:00,,2021-12-31T00:00:00,600000,,51.17,7.79,1.0
830,ZP_ID_0464,AMP_WI_Herxheimweyher_Rülzheim_Offenbach_(WL),wind,Windkraftanlage,2018-01-01T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,15000000,,49.16,8.26,1.0
831,ZP_ID_0476,AMP_WI_Hettenhausen_(WL),wind,Windkraftanlage,2018-01-01T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,2500000,,49.34,7.56,1.0
549,ZP_ID_0088,AMP_WI_Hopsten_2,wind,Windkraftanlage,2019-01-01T00:00:00,2016-06-13 02:00:00,2020-12-31T00:00:00,4000000,,52.37,7.65,1.0
865,ZP_ID_1102,AMP_WI_Hückelhoven-Doveren,wind,Windkraftanlage,2020-10-02T00:00:00,2020-08-30 02:00:00,,3600000,,51.06,6.25,1.0
872,ZP_ID_1107,AMP_WI_Hückelhoven-Doveren_02,wind,Windkraftanlage,2020-10-14T00:00:00,2020-08-30 02:00:00,,4200000,,51.06,6.25,1.0
1630,ZP_ID_1661,AMP_WI_Iserlohn_(PPA),wind,Windkraftanlage,2022-04-01T00:00:00,2022-04-01 02:00:00,,600000,,51.44,7.67,1.0
550,ZP_ID_0092,AMP_WI_Kempen,wind,Windkraftanlage,2014-01-01T00:00:00,2016-06-13 02:00:00,2020-12-31T00:00:00,4000000,,51.37,6.47,1.0
551,VZP_ID_103,AMP_WI_Kindenheim_01_(WL),wind,Windkraftanlage,2018-01-01T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,2780000,,49.62,8.15,1.0
552,VZP_ID_104,AMP_WI_Kindenheim_02_(WL),wind,Windkraftanlage,2018-01-01T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,2780000,,49.62,8.16,1.0
553,ZP_ID_0014,AMP_WI_Klosterkumbd,wind,Windkraftanlage,2014-01-01T00:00:00,2016-01-11 01:00:00,,20220000,,50.02,7.3,1.0
554,ZP_ID_0021,AMP_WI_Leisberg,wind,Windkraftanlage,2014-01-01T00:00:00,2015-01-07 01:00:00,,600000,,51.24,7.64,1.0
555,ZP_ID_0365,AMP_WI_Lüdenscheid,wind,Windkraftanlage,2017-03-30T00:00:00,2017-03-30 02:00:00,2022-12-31T00:00:00,3000000,,51.19,7.68,1.0
556,ZP_ID_0346,AMP_WI_Lünen,wind,Windkraftanlage,2017-01-01T00:00:00,2016-07-06 02:00:00,2022-12-31T00:00:00,2000000,,51.59,7.42,1.0
557,ZP_ID_0165,AMP_WI_Marl,wind,Windkraftanlage,2019-01-01T00:00:00,2019-01-01 01:00:00,2022-12-31T00:00:00,8450000,,51.69,7.15,1.0
1038,ZP_ID_1187,AMP_WI_Meinerzhagen,wind,Windkraftanlage,2021-01-01T00:00:00,2020-11-27 01:00:00,,660000,,51.1,7.79,1.0
832,ZP_ID_0463,AMP_WI_Minfeld_(WL),wind,Windkraftanlage,2018-01-01T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,8000000,,49.08,8.15,1.0
1394,ZP_ID_1285,AMP_WI_Möhnesee_(PPA),wind,Windkraftanlage,2021-08-01T00:00:00,,,1500000,,51.51,8.07,1.0
1413,ZP_ID_1381,AMP_WI_Möhnesee_02,wind,Windkraftanlage,2021-10-01T00:00:00,2021-10-01 02:00:00,,1800000,,51.52,8.07,1.0
833,ZP_ID_0469,AMP_WI_Mörstadt_(WL),wind,Windkraftanlage,2018-01-01T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,6000000,,49.65,8.27,1.0
834,ZP_ID_0470,AMP_WI_Niederkirchen_(WL),wind,Windkraftanlage,2018-01-01T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,20000000,,49.59,7.73,1.0
835,ZP_ID_0473,AMP_WI_Oberndorf_(WL),wind,Windkraftanlage,2018-01-01T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,5560000,,49.7,7.82,1.0
1581,ZP_ID_0036,AMP_WI_Ochtrup_4,wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,1200000,,52.18,7.18,1.0
1582,ZP_ID_0039,AMP_WI_Ochtrup_5,wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,600000,,52.2,7.16,1.0
1556,ZP_ID_1615,AMP_WI_Ochtrup_6_(PPA),wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,270000,,52.22,7.2,1.0
558,ZP_ID_0025,AMP_WI_Oesbern,wind,Windkraftanlage,2014-01-01T00:00:00,2019-01-01 01:00:00,,600000,,51.45,7.84,1.0
559,ZP_ID_0097,AMP_WI_Ollarzried_II,wind,Windkraftanlage,2015-11-01T00:00:00,2014-01-01 01:00:00,,1500000,,47.89,10.37,1.0
836,ZP_ID_0468,AMP_WI_Peterswald-Löffelscheid_(WL),wind,Windkraftanlage,2018-01-01T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,9400000,,50.03,7.32,1.0
837,ZP_ID_0471,AMP_WI_Polch_(WL),wind,Windkraftanlage,2018-01-01T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,10250000,,50.3,7.25,1.0
560,ZP_ID_0179,AMP_WI_Radevormwald,wind,Windkraftanlage,2015-01-01T00:00:00,2016-01-01 01:00:00,,1500000,,51.21,7.4,1.0
561,ZP_ID_0073,AMP_WI_Rayerschied,wind,Windkraftanlage,2014-01-01T00:00:00,2013-10-30 01:00:00,,16850000,,50.02,7.58,1.0
562,ZP_ID_0026,AMP_WI_Rölvede,wind,Windkraftanlage,2014-01-01T00:00:00,2018-01-01 01:00:00,,1500000,,51.29,7.58,1.0
563,ZP_ID_0075,AMP_WI_Sassenberg,wind,Windkraftanlage,2019-01-01T00:00:00,2016-01-01 01:00:00,,2000000,,52.07,8.07,1.0
838,ZP_ID_0723,AMP_WI_Schalksmühle,wind,Windkraftanlage,2018-12-06T00:00:00,2018-11-13 01:00:00,,3500000,,51.29,7.57,1.0
839,ZP_ID_1049,AMP_WI_Schellweiler_(WL),wind,Windkraftanlage,2020-07-01T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,6000000,,49.52,7.41,1.0
565,ZP_ID_0208,AMP_WI_Schwandenwind,wind,Windkraftanlage,2016-01-01T00:00:00,2015-09-23 02:00:00,2022-12-31T00:00:00,600000,,47.88,10.29,1.0
564,ZP_ID_0013,AMP_WI_Schöneseiffen,wind,Windkraftanlage,2014-01-01T00:00:00,2016-03-31 02:00:00,,2300000,,50.52,6.38,1.0
566,ZP_ID_0743,AMP_WI_Soest,wind,Windkraftanlage,2019-01-01T00:00:00,2018-12-20 01:00:00,2021-12-31T00:00:00,16900000,,51.52,8.26,1.0
1044,ZP_ID_1196,AMP_WI_Soest (PPA),wind,Windkraftanlage,2021-01-01T00:00:00,2018-12-20 01:00:00,2021-12-31T00:00:00,11250000,,51.52,8.26,1.0
1489,ZP_ID_1577,AMP_WI_Soest_01_(PPA),wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,1500000,,51.55,8.31,1.0
1488,ZP_ID_1578,AMP_WI_Soest_02_(PPA),wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,1500000,,51.55,8.31,1.0
1494,ZP_ID_1579,AMP_WI_Soest_03_(PPA),wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,600000,,51.55,8.31,1.0
1505,ZP_ID_1580,AMP_WI_Soest_04_(PPA),wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,600000,,51.55,8.31,1.0
1504,ZP_ID_1581,AMP_WI_Soest_05_(PPA),wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,600000,,51.55,8.31,1.0
1493,ZP_ID_1582,AMP_WI_Soest_06_(PPA),wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,1500000,,51.55,8.31,1.0
1491,ZP_ID_1583,AMP_WI_Soest_07_(PPA),wind,Windkraftanlage,2022-01-01T00:00:00,,2022-12-31T00:00:00,1500000,,51.55,8.31,1.0
1506,ZP_ID_1584,AMP_WI_Soest_08,wind,Windkraftanlage,2022-01-01T00:00:00,,2022-12-31T00:00:00,1500000,,51.55,8.31,1.0
1495,ZP_ID_1585,AMP_WI_Soest_09_(PPA),wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,1500000,,51.55,8.31,1.0
1492,ZP_ID_1586,AMP_WI_Soest_10_(PPA),wind,Windkraftanlage,2022-01-01T00:00:00,,2022-12-31T00:00:00,1500000,,51.55,8.31,1.0
1507,ZP_ID_1587,AMP_WI_Soest_11,wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,1000000,,51.55,8.31,1.0
1508,ZP_ID_1588,AMP_WI_Soest_13_(PPA),wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,600000,,51.55,8.31,1.0
1509,ZP_ID_1589,AMP_WI_Soest_14,wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,1000000,,51.55,8.31,1.0
1496,ZP_ID_1590,AMP_WI_Soest_15,wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,1000000,,51.51,8.19,1.0
1497,ZP_ID_1591,AMP_WI_Soest_16,wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,1800000,,51.48,8.12,1.0
1498,ZP_ID_1592,AMP_WI_Soest_17,wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,1000000,,51.48,8.12,1.0
1499,ZP_ID_1593,AMP_WI_Soest_18,wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,1000000,,51.48,8.12,1.0
1500,ZP_ID_1594,AMP_WI_Soest_19,wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,2300000,,51.48,8.12,1.0
1490,ZP_ID_1595,AMP_WI_Soest_20_(PPA),wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,1650000,,51.48,8.12,1.0
1501,ZP_ID_1596,AMP_WI_Soest_21,wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,1000000,,51.48,8.12,1.0
1502,ZP_ID_1597,AMP_WI_Soest_22,wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,1000000,,51.48,8.12,1.0
1503,ZP_ID_1598,AMP_WI_Soest_23_(PPA),wind,Windkraftanlage,2022-01-01T00:00:00,2022-01-01 01:00:00,,1000000,,51.51,8.2,1.0
1039,ZP_ID_0054,AMP_WI_Stemwede_1,wind,Windkraftanlage,2021-01-01T00:00:00,2020-12-03 01:00:00,,500000,,52.45,8.5,1.0
567,ZP_ID_0053,AMP_WI_Stemwede_2,wind,Windkraftanlage,2019-01-01T00:00:00,2013-10-28 01:00:00,,6000000,,52.45,8.51,1.0
1562,ZP_ID_1572,AMP_WI_Trierweiler,wind,Windkraftanlage,2022-01-01T00:00:00,,2022-12-31T00:00:00,4600000,,49.78,6.55,1.0
1915,ZP_ID_1870,AMP_WI_Uedem,wind,Windkraftanlage,2023-01-01T00:00:00,2023-01-01 01:00:00,2023-12-31T00:00:00,800000,,51.41,6.14,1.0
1916,ZP_ID_1871,AMP_WI_Uedem_02,wind,Windkraftanlage,2023-01-01T00:00:00,2023-01-01 01:00:00,2023-12-31T00:00:00,1600000,,51.7,6.24,1.0
1040,ZP_ID_1155,AMP_WI_Unkenbach,wind,Windkraftanlage,2021-01-01T00:00:00,2020-11-10 01:00:00,2022-12-31T00:00:00,3370000,,49.73,7.74,1.0
1041,ZP_ID_1166,AMP_WI_Unkenbach_02,wind,Windkraftanlage,2021-01-01T00:00:00,2020-11-10 01:00:00,2022-12-31T00:00:00,3370000,,49.73,7.73,1.0
1042,ZP_ID_1165,AMP_WI_Unkenbach_03,wind,Windkraftanlage,2021-01-01T00:00:00,2020-11-10 01:00:00,2022-12-31T00:00:00,3370000,,49.72,7.72,1.0
1563,ZP_ID_1566,AMP_WI_Unkenbach_04,wind,Windkraftanlage,2022-01-01T00:00:00,,2022-12-31T00:00:00,2000000,,49.72,7.74,1.0
1554,ZP_ID_1567,AMP_WI_Unkenbach_05_(PPA),wind,Windkraftanlage,2022-01-01T00:00:00,,2022-12-31T00:00:00,1500000,,49.72,7.74,1.0
568,ZP_ID_0061,AMP_WI_Velbert,wind,Windkraftanlage,2019-02-01T00:00:00,2018-12-01 01:00:00,,1000000,,51.34,7.15,1.0
1392,ZP_ID_1284,AMP_WI_Vettweiß-Ginnick,wind,Windkraftanlage,2021-08-01T00:00:00,2021-08-01 02:00:00,,1000000,,54.2,9.1,1.0
840,ZP_ID_0462,AMP_WI_Vinningen _(WL),wind,Windkraftanlage,2018-01-01T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,1500000,,49.15,7.57,1.0
569,ZP_ID_0209,AMP_WI_Vogelsang,wind,Windkraftanlage,2016-01-01T00:00:00,2015-09-23 02:00:00,2022-12-31T00:00:00,800000,,47.89,10.37,1.0
1402,VZP_ID_223,AMP_WI_Welver_0001_(PPA),wind,Windkraftanlage,2021-08-01T00:00:00,,2022-12-31T00:00:00,600000,,51.61,8.0,1.0
1403,VZP_ID_224,AMP_WI_Welver_0002_(PPA),wind,Windkraftanlage,2021-08-01T00:00:00,,2022-12-31T00:00:00,1650000,,51.58,7.98,1.0
1076,ZP_ID_1234,AMP_WI_Welver_01,wind,Windkraftanlage,2021-04-01T00:00:00,2021-02-03 01:00:00,,1000000,,51.59,8.03,1.0
1078,ZP_ID_1235,AMP_WI_Welver_02,wind,Windkraftanlage,2021-04-01T00:00:00,2021-02-03 01:00:00,,1000000,,51.59,8.03,1.0
1080,ZP_ID_1236,AMP_WI_Welver_03,wind,Windkraftanlage,2021-04-01T00:00:00,2021-02-03 01:00:00,,1000000,,51.59,8.03,1.0
1079,ZP_ID_1237,AMP_WI_Welver_04,wind,Windkraftanlage,2021-04-01T00:00:00,2021-02-03 01:00:00,,1000000,,51.56,8.05,1.0
1077,ZP_ID_1238,AMP_WI_Welver_05,wind,Windkraftanlage,2021-04-01T00:00:00,2021-02-03 01:00:00,,1800000,,51.56,8.05,1.0
1395,ZP_ID_1283,AMP_WI_Welver_Flerke_(PPA),wind,Windkraftanlage,2021-08-01T00:00:00,2021-08-01 02:00:00,,500000,,51.6,7.95,1.0
570,ZP_ID_0028,AMP_WI_Wersbecke,wind,Windkraftanlage,2015-05-01T00:00:00,2016-01-01 01:00:00,,1250000,,51.27,7.6,1.0
945,ZP_ID_1134,AMP_WI_Wolfstein_(WL),wind,Windkraftanlage,2020-10-01T00:00:00,2017-12-04 01:00:00,2020-12-31T00:00:00,6900000,,49.59,7.65,1.0
1987,,Redispatch_SO_Nauen,solar,Photovoltaikanlage,2023-03-01T00:00:00,,2023-02-24T00:00:00,3152160,,52.61,12.9,1.0
1880,,Redispatch_SO_Wolfegg,solar,Photovoltaikanlage,2022-10-06T00:00:00,,,188220,,47.83,9.81,1.0
1234,ZP_ID_1439,TEN_KWK_München,cogeneration,Kraft-Wärme-Kopplung,2021-10-01T00:00:00,2021-09-01 02:00:00,,240000,0.5,48.18,11.44,1.0
1424,ZP_ID_1531,TEN_NF_BI_Halle_(RD),biomass,Biomasseanlage,2021-10-01T00:00:00,,,500000,,52.04,8.4,1.0
571,ZP_ID_0171,TEN_NF_BI_Silberstedt_2,biomass,Biomasseanlage,2017-02-01T00:00:00,2016-12-01 01:00:00,2020-12-31T00:00:00,525000,,54.52,9.38,1.0
572,ZP_ID_0173,TEN_NF_BI_Silberstedt_3,biomass,Biomasseanlage,2017-02-01T00:00:00,2016-12-01 01:00:00,2020-12-31T00:00:00,875000,,54.52,9.38,1.0
573,ZP_ID_0397,TEN_SO_Achim,solar,Photovoltaikanlage,2017-05-11T00:00:00,2017-04-19 02:00:00,,739200,,53.01,9.07,1.0
574,ZP_ID_0527,TEN_SO_Achim_02,solar,Photovoltaikanlage,2018-04-01T00:00:00,2018-07-03 02:00:00,,749700,,53.01,9.07,1.0
1106,ZP_ID_1267,TEN_SO_Ahrensburg_DE016054,solar,Photovoltaikanlage,2021-07-01T00:00:00,2018-10-01 02:00:00,,185000,0.7,53.68,10.27,1.0
575,ZP_ID_0969,TEN_SO_Albersdorf_DE004126,solar,Photovoltaikanlage,2020-01-01T00:00:00,2018-08-30 02:00:00,,146400,0.7,54.15,9.28,1.0
1588,ZP_ID_1641,TEN_SO_Aldersbach_(RD),solar,Photovoltaikanlage,2022-02-01T00:00:00,,,235680,,48.59,13.1,1.0
576,ZP_ID_1020,TEN_SO_Alfeld_DE014026,solar,Photovoltaikanlage,2020-03-23T00:00:00,2018-08-30 02:00:00,,168970,0.7,51.99,9.8,1.0
1445,ZP_ID_1571,TEN_SO_Altenbeken,solar,Photovoltaikanlage,2022-01-01T00:00:00,2021-11-30 01:00:00,,200070,0.2,51.72,8.95,1.0
577,ZP_ID_0617,TEN_SO_Altenbeken_DE005029,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,145040,0.7,51.76,8.95,1.0
578,ZP_ID_0699,TEN_SO_Altenholz_DE004079,solar,Photovoltaikanlage,2018-12-03T00:00:00,2018-08-30 02:00:00,,135540,0.7,54.41,10.13,1.0
1308,ZP_ID_1441,TEN_SO_Aschaffenburg_01_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,481280,,49.97,9.09,1.0
1307,ZP_ID_1444,TEN_SO_Aschaffenburg_02_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,188630,,49.97,9.09,1.0
579,ZP_ID_0846,TEN_SO_Aschendorf_DE015044,solar,Photovoltaikanlage,2019-07-01T00:00:00,2018-08-30 02:00:00,,159840,0.7,53.05,7.33,1.0
1164,ZP_ID_1352,TEN_SO_Auetal_(RD),solar,Photovoltaikanlage,2021-10-01T00:00:00,,,102750,,52.23,9.24,1.0
1800,ZP_ID_1811,TEN_SO_Augustdorf,solar,Photovoltaikanlage,2022-10-01T00:00:00,2022-08-12 02:00:00,,131400,0.6,51.91,8.71,1.0
580,ZP_ID_0575,TEN_SO_Augustfehn_DE015056,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,151320,0.7,53.22,7.76,1.0
1791,ZP_ID_1841,TEN_SO_Aurich_DE015007,solar,Photovoltaikanlage,2022-11-01T00:00:00,2018-10-01 02:00:00,,204440,0.7,53.48,7.49,1.0
1711,ZP_ID_1740,TEN_SO_Aurich_DE015007_(RD),solar,Photovoltaikanlage,2022-03-01T00:00:00,,2022-10-31T00:00:00,204440,,53.48,7.49,1.0
581,ZP_ID_0929,TEN_SO_Aurich_DE015040,solar,Photovoltaikanlage,2019-11-18T00:00:00,2018-08-30 02:00:00,,173600,0.7,53.47,7.46,1.0
582,ZP_ID_0615,TEN_SO_Bad Bevensen_DE003094,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,137760,0.7,53.08,10.57,1.0
1478,ZP_ID_1675,TEN_SO_Bad Bramstedt_DE004042,solar,Photovoltaikanlage,2022-05-01T00:00:00,2018-10-01 02:00:00,,194250,0.7,53.91,9.88,1.0
583,ZP_ID_0572,TEN_SO_Bad Emstal_DE010068,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,135520,0.7,51.24,9.26,1.0
584,ZP_ID_0675,TEN_SO_Bad Grund_DE014044,solar,Photovoltaikanlage,2018-10-23T00:00:00,2018-08-30 02:00:00,,124200,0.7,51.78,10.2,1.0
585,ZP_ID_0584,TEN_SO_Bad Harzburg_DE014077,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,143520,0.7,51.9,10.55,1.0
586,ZP_ID_0894,TEN_SO_Bad Hersfeld_DE010011,solar,Photovoltaikanlage,2019-11-01T00:00:00,2018-08-30 02:00:00,,164450,0.7,50.88,9.69,1.0
866,ZP_ID_1110,TEN_SO_Bad Münder_DE018047,solar,Photovoltaikanlage,2020-10-01T00:00:00,2018-08-30 02:00:00,,189750,0.7,52.2,9.46,1.0
587,ZP_ID_0970,TEN_SO_Bad Nenndorf,solar,Photovoltaikanlage,2020-01-01T00:00:00,2019-12-02 01:00:00,,216720,0.35,52.34,9.37,1.0
588,ZP_ID_0497,TEN_SO_Bad Oeyenhausen,solar,Photovoltaikanlage,2018-03-01T00:00:00,2018-08-29 02:00:00,,158760,0.7,52.2,8.84,1.0
589,ZP_ID_0667,TEN_SO_Bad Oeynhausen_DE018001,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,164160,0.7,52.2,8.81,1.0
590,ZP_ID_0967,TEN_SO_Bad Oldesloe_DE016067,solar,Photovoltaikanlage,2020-01-01T00:00:00,2018-08-30 02:00:00,,146400,0.7,53.81,10.35,1.0
591,ZP_ID_0593,TEN_SO_Bad Oldesloe_DE016068,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,124950,0.7,53.8,10.41,1.0
592,ZP_ID_0565,TEN_SO_Bad Salzdetfurth_DE014011,solar,Photovoltaikanlage,2018-10-01T00:00:00,2018-08-30 02:00:00,,113120,0.7,52.05,10.0,1.0
1790,ZP_ID_1824,TEN_SO_Bad Salzuflen_DE018101,solar,Photovoltaikanlage,2022-10-01T00:00:00,2018-10-01 02:00:00,,195360,0.7,52.06,8.69,1.0
1099,ZP_ID_1257,TEN_SO_Bad Segeberg_DE033064,solar,Photovoltaikanlage,2021-05-01T00:00:00,2018-10-01 02:00:00,,188700,0.7,53.93,10.33,1.0
1105,ZP_ID_1264,TEN_SO_Bad Wildungen_DE010009,solar,Photovoltaikanlage,2021-06-01T00:00:00,2018-10-01 02:00:00,,189440,0.7,51.12,9.14,1.0
1698,ZP_ID_1711,TEN_SO_Bad_Segeberg_DE033063_(RD),solar,Photovoltaikanlage,2022-03-01T00:00:00,,,112200,,53.95,10.31,1.0
