id,meter_point_key,park_key,park_type,Round_Month(markets_at),contract_at,Round_Month(expires_at),power,ownconsumption,latitude,longitude,contract_type
326,"ZP_ID_0033","50H_WI_Hindenburg","wind",2013-01-01T00:00:00,"2013-03-25 01:00:00",,5100000,,52.73667222,11.910975,"standard_post"
1923,"ZP_ID_1881","50H_WI_Immekath_(PPA)","wind",2023-01-01T00:00:00,"2023-01-01 01:00:00",2023-12-01T00:00:00,600000,,52.615995,11.073304,"standard_post"
1924,"ZP_ID_1882","50H_WI_Immekath_02_(PPA)","wind",2023-01-01T00:00:00,,2023-12-01T00:00:00,1800000,,52.615995,11.073304,"standard_post"
1925,"ZP_ID_1883","50H_WI_Immekath_03_(PPA)","wind",2023-01-01T00:00:00,,2023-12-01T00:00:00,600000,,52.615995,11.073304,"standard_post"
327,"ZP_ID_0031","50H_WI_Kalbe","wind",2016-01-01T00:00:00,"2013-03-25 01:00:00",,22950000,,52.66530833,11.21834722,"standard_post"
1029,,"50H_WI_Kalbe_(PPA)","wind",2021-01-01T00:00:00,"2020-11-30 01:00:00",,6800000,,52.670103,11.253494,"default"
328,"ZP_ID_0029","50H_WI_Kirchengel","wind",2014-01-01T00:00:00,"2013-03-25 01:00:00",,4500000,,51.30084444,10.92623056,"standard_post"
1192,"ZP_ID_1301","AMP_KWK_Bad_Essen_(RD)","cogeneration",2021-10-01T00:00:00,,,889000,,52.3092092,8.4562416,"redispatch_only"
1906,"ZP_ID_1866","AMP_KWK_Emsbüren_(RD)","cogeneration",2022-12-01T00:00:00,"2022-12-01 01:00:00",,140000,,52.39503385,7.29143895,"redispatch_only"
1290,"ZP_ID_1411","AMP_KWK_Gronau_01_(RD)","cogeneration",2021-10-01T00:00:00,,,240000,,52.2085016,7.0208541,"redispatch_only"
1291,"ZP_ID_1424","AMP_KWK_Gronau_02_(RD)","cogeneration",2021-10-01T00:00:00,,,140000,,52.2085016,7.0208541,"redispatch_only"
1219,"ZP_ID_1298","AMP_KWK_Hagen_(RD)","cogeneration",2021-10-01T00:00:00,,,2000000,,0,0,"redispatch_only"
1722,"ZP_ID_1768","AMP_KWK_Hagen_01_(RD)","cogeneration",2022-06-01T00:00:00,,,238000,,51.37955895,7.52219882,"redispatch_only"
1216,"ZP_ID_1295","AMP_KWK_Herdecke_01_(RD)","cogeneration",2021-10-01T00:00:00,,,2000000,,51.4020593,7.4100979,"redispatch_only"
1217,"ZP_ID_1296","AMP_KWK_Herdecke_02_(RD)","cogeneration",2021-10-01T00:00:00,,,2000000,,51.4020593,7.4100979,"redispatch_only"
1218,"ZP_ID_1297","AMP_KWK_Herdecke_03_(RD)","cogeneration",2021-10-01T00:00:00,,,2000000,,51.4020593,7.4100979,"redispatch_only"
331,"ZP_ID_0767","AMP_KWK_Ingenried","cogeneration",2019-02-01T00:00:00,"2018-12-11 01:00:00",,331000,0.7,47.795773,10.811641,"online"
332,"ZP_ID_0506","AMP_KWK_Lüdenscheid","cogeneration",2020-06-01T00:00:00,"2018-03-22 01:00:00",,160000,,51.210415,7.661762,"online"
965,"ZP_ID_1222","AMP_KWK_Lüdenscheid_05","cogeneration",2021-04-01T00:00:00,"2021-01-15 01:00:00",,500000,,51.2341,7.624,"default"
1301,"ZP_ID_1390","AMP_KWK_Münster_01_(RD)","cogeneration",2021-10-01T00:00:00,,,696000,,51.9777524,7.5705142,"redispatch_only"
1303,"ZP_ID_1394","AMP_KWK_Münster_02_(RD)","cogeneration",2021-10-01T00:00:00,,,528000,,51.9170124,7.5276817,"redispatch_only"
1304,"ZP_ID_1396","AMP_KWK_Münster_03_(RD)","cogeneration",2021-10-01T00:00:00,,,464000,,51.9594814,7.5321395,"redispatch_only"
1302,"ZP_ID_1401","AMP_KWK_Münster_04_(RD)","cogeneration",2021-10-01T00:00:00,,,360000,,51.9007946,7.6413823,"redispatch_only"
1337,"ZP_ID_1471","AMP_KWK_Münster_05_(RD)","cogeneration",2021-10-01T00:00:00,,,3200000,,52.0104206,7.6513716,"redispatch_only"
1907,"ZP_ID_1864","AMP_KWK_Schüttorf_01_(RD)","cogeneration",2022-12-01T00:00:00,"2022-12-01 01:00:00",,250000,,52.3263948,7.2293438,"redispatch_only"
1908,"ZP_ID_1865","AMP_KWK_Schüttorf_02_(RD)","cogeneration",2022-12-01T00:00:00,"2022-12-01 01:00:00",,150000,,52.3247683,7.2211128,"redispatch_only"
333,"ZP_ID_0828","AMP_NF_BI_BHKW_Fröndenberg","biomass",2019-05-01T00:00:00,"2019-03-22 01:00:00",,156000,0.75,51.4994055,7.7711461,"online"
334,"ZP_ID_0187","AMP_NF_BI_BHKW_MS_Coerde_Biogas","biomass",2016-05-01T00:00:00,"2015-06-30 02:00:00",,1070000,,52.010186,7.649907,"online"
335,"ZP_ID_0186","AMP_NF_BI_BHKW_MS_Coerde_Deponiegas","biomass",2016-05-01T00:00:00,"2015-06-30 02:00:00",,1070000,,52.010186,7.649907,"online"
336,"ZP_ID_0188","AMP_NF_BI_BHKW_MS_Coerde_Klärgas","biomass",2016-05-01T00:00:00,"2015-06-30 02:00:00",,1070000,,52.010186,7.649907,"online"
1043,"ZP_ID_1204","AMP_NF_BI_Ennigerloh","biomass",2021-01-01T00:00:00,"2020-12-14 01:00:00",,601000,0.99,51.85072855,8.02133781,"standard_post"
1420,"ZP_ID_1528","AMP_NF_BI_Ennigerloh_01_(RD)","biomass",2021-10-01T00:00:00,,,1229000,,51.8500004,8.020802700000001,"redispatch_only"
1421,"ZP_ID_1530","AMP_NF_BI_Ennigerloh_02_(RD)","biomass",2021-10-01T00:00:00,,,601000,,51.8500004,8.020802700000001,"redispatch_only"
337,"ZP_ID_0144","AMP_NF_BI_Hagen-Kabel","biomass",2016-05-01T00:00:00,"2017-01-01 01:00:00",,20000000,,51.40253,7.48248,"default"
1330,"ZP_ID_1502","AMP_NF_MV_Hagen_(RD)","landfill",2021-10-01T00:00:00,,,3770000,,51.37796,7.47124,"redispatch_only"
338,"ZP_ID_0682","AMP_NF_WA_Attendorn","hydropower",2018-11-01T00:00:00,"2019-07-03 02:00:00",,2400000,,51.094368,7.837628,"default"
1085,"ZP_ID_1259","AMP_NF_WA_Hagen","hydropower",2021-04-01T00:00:00,"2021-04-01 02:00:00",,120000,0.02,51.338306,7.514362,"default"
1738,"ZP_ID_1787","AMP_NF_WA_Hagen_02","hydropower",2022-09-01T00:00:00,"2022-07-11 02:00:00",,60000,,51.3216903,7.514627,"online"
1739,"ZP_ID_1834","AMP_NF_WA_Hagen_03","hydropower",2022-11-01T00:00:00,,,90000,,51.2863787,7.5161971,"online"
814,"ZP_ID_0990","AMP_NF_WA_Lüdenscheid","hydropower",2020-02-01T00:00:00,"2017-02-20 01:00:00",,400000,,51.1944,7.68581,"default"
347,"ZP_ID_0347","AMP_NF_WA_Sundern_Sorpe","hydropower",2019-01-01T00:00:00,"2018-08-14 02:00:00",,7275000,,51.351442,7.971469,"default"
339,"ZP_ID_0181","AMP_NF_Wasserkraft Bockeloh","hydropower",2016-05-01T00:00:00,"2016-05-01 02:00:00",,1950000,,51.254713,7.800673,"default"
340,"ZP_ID_0182","AMP_NF_Wasserkraft Siesel","hydropower",2016-05-01T00:00:00,"2016-05-01 02:00:00",,1800000,,51.224492,7.905842,"default"
341,"ZP_ID_0183","AMP_NF_Wasserkraft Wilhelmsthal","hydropower",2016-05-01T00:00:00,"2016-05-01 02:00:00",,1200000,,51.267388,7.724593,"default"
350,"ZP_ID_0787","AMP_SO_Alpen-Veen","solar",2019-01-01T00:00:00,"2019-01-30 01:00:00",,205520,0.38,51.613494,6.457946,"online"
1631,"ZP_ID_1672","AMP_SO_Alpen_(RD)","solar",2022-03-01T00:00:00,,,129015,,51.6037157,6.4553374,"redispatch_only"
1656,"ZP_ID_1748","AMP_SO_Alpen_02","solar",2022-05-01T00:00:00,"2022-03-31 02:00:00",,221630,0.2,51.6003752,6.4351939,"online"
352,"ZP_ID_0974","AMP_SO_Altena","solar",2020-02-01T00:00:00,"2019-12-11 01:00:00",,400000,,51.2486291,7.6909876,"online"
351,"ZP_ID_0355","AMP_SO_Altena-Kleinendrescheid","solar",2017-02-01T00:00:00,"2020-02-01 01:00:00",,249000,0.51,51.274043,7.661276,"online"
353,"ZP_ID_0978","AMP_SO_Altena_02","solar",2020-02-01T00:00:00,"2019-12-18 01:00:00",,199640,0.6,51.2486291,7.6909876,"online"
1404,"ZP_ID_1521","AMP_SO_Altenberge_DE009019","solar",2021-11-01T00:00:00,"2018-10-01 02:00:00",,136800,0.7,52.0405809,7.4696785,"online_special"
354,"ZP_ID_1036","AMP_SO_Altenstadt","solar",2020-07-01T00:00:00,"2020-03-31 02:00:00",,403080,0.4,47.7961416,10.85496576,"online"
355,"ZP_ID_0768","AMP_SO_Anröchte-Altengeseke","solar",2019-03-01T00:00:00,"2019-01-14 01:00:00",,191580,,51.5560417,8.244395300000001,"online"
356,"ZP_ID_0708","AMP_SO_Arnsberg","solar",2019-01-01T00:00:00,"2019-01-01 01:00:00",,272800,,51.4253231,8.030932200000001,"online"
1858,"ZP_ID_1849","AMP_SO_Arnsberg _08","solar",2022-11-01T00:00:00,"2022-10-01 02:00:00",,128680,,51.3993201,7.9047849,"online"
358,"ZP_ID_0862","AMP_SO_Arnsberg_03","solar",2019-09-01T00:00:00,"2019-06-25 02:00:00",,189720,,51.43334545,7.9609145,"online"
359,"ZP_ID_0883","AMP_SO_Arnsberg_04","solar",2019-09-01T00:00:00,"2019-02-12 01:00:00",,209040,,51.4223408,8.03378648,"online"
360,"ZP_ID_1019","AMP_SO_Arnsberg_05","solar",2020-06-01T00:00:00,"2020-03-09 01:00:00",,137020,,51.4682293,7.9184484,"online"
966,"ZP_ID_1220","AMP_SO_Arnsberg_07","solar",2021-03-01T00:00:00,"2021-03-01 01:00:00",,474640,0.8,51.46376,7.95007,"online"
1857,"ZP_ID_1910","AMP_SO_Arnsberg_09","solar",2023-03-01T00:00:00,"2023-02-01 01:00:00",,96720,,51.3993201,7.9047849,"online"
1618,"ZP_ID_1658","AMP_SO_Asbach","solar",2022-04-01T00:00:00,"2022-02-22 01:00:00",,216000,0.1,50.6437747,7.445174,"online"
1377,"ZP_ID_1475","AMP_SO_Aschaffenburg_03_(RD)","solar",2021-10-01T00:00:00,,,277200,,49.988842,9.1672315,"redispatch_only"
1249,"ZP_ID_1555","AMP_SO_Attendorn","solar",2022-01-01T00:00:00,"2021-11-16 01:00:00",,140700,0.9,51.1454069,7.9211907,"online"
2047,"ZP_ID_1974","AMP_SO_Augsburg","solar",2023-05-01T00:00:00,"2023-05-01 02:00:00",2023-12-01T00:00:00,1245090,1,48.202743,10.84131,"default"
1375,"ZP_ID_1478","AMP_SO_Backnang_(RD)","solar",2021-10-01T00:00:00,,,231950,,48.9327243,9.44458976,"redispatch_only"
361,"ZP_ID_0788","AMP_SO_Bad Bentheim","solar",2019-03-01T00:00:00,"2019-03-01 01:00:00",,504900,0.1,52.4876684,7.21137758,"online"
362,"ZP_ID_0416","AMP_SO_Bad Laasphe","solar",2019-01-01T00:00:00,"2019-07-18 02:00:00",,230100,,50.930086,8.420783,"online"
363,"ZP_ID_0740","AMP_SO_Bad Laasphe_02","solar",2019-01-01T00:00:00,"2018-11-27 01:00:00",,237150,0.25,50.9323101,8.3948515,"online"
1366,"ZP_ID_1524","AMP_SO_Bad Wünneberg_DE005021","solar",2021-12-01T00:00:00,"2018-10-01 02:00:00",,198320,0.7,51.5230534,8.705868000000001,"online_special"
1191,"ZP_ID_1310","AMP_SO_Bad_Essen_(RD)","solar",2021-10-01T00:00:00,,,306470,,52.3092092,8.4562416,"redispatch_only"
364,"ZP_ID_0669","AMP_SO_Bad_Laasphe_DE013100","solar",2019-01-01T00:00:00,"2018-08-30 02:00:00",,160920,0.7,50.9293262,8.425443700000001,"online_special"
1306,"ZP_ID_1446","AMP_SO_Bad_Wünnenberg_(RD)","solar",2021-10-01T00:00:00,,,165830,,51.472476,8.7103404,"redispatch_only"
1334,"ZP_ID_1443","AMP_SO_Bedburg-Hau_(RD)","solar",2021-10-01T00:00:00,,,201270,,51.72667,6.23127,"redispatch_only"
365,"ZP_ID_0528","AMP_SO_Beelen","solar",2019-01-01T00:00:00,"2018-06-14 02:00:00",,208000,0.05,51.93833,8.12555,"online"
1938,"ZP_ID_1917","AMP_SO_Beilstein","solar",2023-03-01T00:00:00,"2023-03-01 01:00:00",,202460,,49.0376536,9.3138971,"online"
1670,"ZP_ID_1712","AMP_SO_Belm_DE009043_(RD)","solar",2022-03-01T00:00:00,,,111690,,52.3054899,8.126274090000001,"redispatch_only_special"
366,"ZP_ID_0820","AMP_SO_Bengel","solar",2020-07-01T00:00:00,"2019-02-28 01:00:00",,180000,,50.0172321,7.0611919,"online"
955,"ZP_ID_0905","AMP_SO_Bergheim","solar",2020-12-01T00:00:00,"2020-01-31 01:00:00",,743860,,50.942421,6.633457,"online"
816,"ZP_ID_0995","AMP_SO_Bergheim_02","solar",2020-04-01T00:00:00,"2020-01-31 01:00:00",,240000,0.1,50.9440969,6.6997495,"online"
1623,"ZP_ID_1819","AMP_SO_Bergisch Gladbach_02","solar",2022-10-01T00:00:00,,,134400,0.8,50.9615657,7.1489078,"online"
367,"ZP_ID_0349","AMP_SO_Bergisch-Gladbach","solar",2017-03-01T00:00:00,"2017-01-24 01:00:00",,296400,,50.98204,7.10702,"online"
368,"ZP_ID_0763","AMP_SO_Bergkamen-Rünthe","solar",2019-03-01T00:00:00,"2019-01-10 01:00:00",,315580,,51.6503518,7.6675238,"online"
1693,"ZP_ID_1733","AMP_SO_Bergkamen_DE032057_(RD)","solar",2022-03-01T00:00:00,,,104040,,51.6174029,7.65552245,"redispatch_only_special"
369,"ZP_ID_0921","AMP_SO_Bergneustadt_DE002008","solar",2019-11-01T00:00:00,"2018-08-30 02:00:00",,132000,0.7,51.0204173,7.6519041,"online_special"
1361,"ZP_ID_1519","AMP_SO_Bestwig_DE013049","solar",2021-11-01T00:00:00,"2018-10-01 02:00:00",,190180,0.7,51.36371,8.405829900000001,"online_special"
370,"ZP_ID_0698","AMP_SO_Billerbeck_DE009009","solar",2019-01-01T00:00:00,"2018-08-30 02:00:00",,147960,0.7,51.9853288,7.29275441,"online_special"
1485,"ZP_ID_1662","AMP_SO_Bochum Werne_DE032075","solar",2022-04-01T00:00:00,"2018-10-01 02:00:00",,185000,0.7,51.4925882,7.3093929,"online_special"
371,"ZP_ID_0586","AMP_SO_Bochum _DE032090","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,143360,0.7,51.459384,7.1574455,"online_special"
961,"ZP_ID_1229","AMP_SO_Bochum_03","solar",2021-04-01T00:00:00,"2021-02-22 01:00:00",,143150,0.5,51.467301,7.192572,"online"
1696,"ZP_ID_1720","AMP_SO_Bochum_DE032076_(RD)","solar",2022-03-01T00:00:00,,,108000,,51.4947904,7.33443245,"redispatch_only_special"
372,"ZP_ID_0625","AMP_SO_Bochum_DE032085","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,161280,0.7,51.429512,7.137315,"online_special"
963,"ZP_ID_1217","AMP_SO_Bohmte","solar",2021-02-01T00:00:00,"2020-12-28 01:00:00",,732000,,52.38115,8.295120000000001,"online"
1947,"ZP_ID_1924","AMP_SO_Bonn","solar",2023-03-01T00:00:00,"2023-02-01 01:00:00",,289560,0.5,50.75251495,7.06303568,"online"
1113,"ZP_ID_1272","AMP_SO_Bornheim-Merten","solar",2021-07-01T00:00:00,"2021-05-28 02:00:00",,220500,0.5,50.7769087,6.9304387,"online"
1338,"ZP_ID_1479","AMP_SO_Bornheim_(RD)","solar",2021-10-01T00:00:00,,,219030,,50.7650422,7.0279655,"redispatch_only"
1089,"ZP_ID_1252","AMP_SO_Bornheim_01","solar",2021-05-01T00:00:00,"2021-05-01 02:00:00",,138750,0.5,50.7693151,6.9429437,"online"
1094,"ZP_ID_1253","AMP_SO_Bornheim_02","solar",2021-05-01T00:00:00,"2021-03-31 02:00:00",,180480,0.5,50.79978,6.95328,"online"
1724,"ZP_ID_1751","AMP_SO_Bornheim_04","solar",2022-04-01T00:00:00,"2022-04-12 02:00:00",,170240,0.8,50.79683995,6.91746916,"online"
1905,"ZP_ID_1877","AMP_SO_Bornheim_05","solar",2023-01-01T00:00:00,"2023-01-01 01:00:00",,114540,0.5,50.7576545,7.0237478,"online"
1956,"ZP_ID_1927","AMP_SO_Bornheim_06","solar",2023-03-01T00:00:00,"2023-03-01 01:00:00",,457330,0.2,50.7543806,7.0212942,"online"
1486,"ZP_ID_1613","AMP_SO_Bottrop","solar",2022-02-01T00:00:00,"2021-12-27 01:00:00",,208000,0.67,51.5086411,6.980464,"online"
1095,"ZP_ID_1254","AMP_SO_Bramsche","solar",2021-05-01T00:00:00,"2021-03-31 02:00:00",,199950,0.1,52.38243,7.97375,"online"
375,"ZP_ID_0782","AMP_SO_Bramsche_DE025045","solar",2019-03-01T00:00:00,"2018-08-30 02:00:00",,165240,0.7,52.4012123,7.9900015,"online_special"
1818,"ZP_ID_1815","AMP_SO_Breckerfeld","solar",2022-10-01T00:00:00,"2022-10-01 02:00:00",,214600,0.6,51.26886,7.4574792,"online"
376,"ZP_ID_0712","AMP_SO_Brühl","solar",2019-01-01T00:00:00,"2018-10-30 01:00:00",,200480,,50.8361209,6.91965971,"online"
377,"ZP_ID_1067","AMP_SO_Burbach","solar",2020-08-01T00:00:00,"2020-06-22 02:00:00",,482980,0.6,50.72323505,8.12637011,"online"
373,"ZP_ID_0521","AMP_SO_Bönen","solar",2018-07-01T00:00:00,"2018-05-23 02:00:00",,749520,0.5,51.615082,7.787041,"online"
374,"ZP_ID_0821","AMP_SO_Bönen_02","solar",2020-09-01T00:00:00,"2019-02-28 01:00:00",,129530,,51.5968638,7.7827891,"online"
917,"ZP_ID_1141","AMP_SO_Bönen_03","solar",2020-09-01T00:00:00,"2019-02-28 01:00:00",,68970,,51.5968638,7.7827891,"online"
1051,"ZP_ID_1233","AMP_SO_Bönen_04","solar",2021-04-01T00:00:00,"2021-02-24 01:00:00",,571200,0.9,51.6088097,7.7720963,"online"
1768,"ZP_ID_1796","AMP_SO_Bönen_05","solar",2022-09-01T00:00:00,"2022-07-21 02:00:00",,198000,0.9,51.6091583,7.7728154,"online"
1771,"ZP_ID_1797","AMP_SO_Bönen_06","solar",2022-09-01T00:00:00,"2022-07-21 02:00:00",,152380,0.9,51.6091583,7.7728154,"online"
378,"ZP_ID_0299","AMP_SO_Büttelborn","solar",2016-07-01T00:00:00,"2018-11-16 01:00:00",,499800,0.45,49.89967,8.52427,"online"
379,"ZP_ID_0922","AMP_SO_Castrop-Rauxel_DE032054","solar",2020-04-01T00:00:00,"2018-08-30 02:00:00",,136500,0.7,51.5556193,7.2920101,"online_special"
380,"ZP_ID_0367","AMP_SO_Clausen","solar",2017-05-01T00:00:00,"2017-03-23 01:00:00",,3126160,,49.27,7.71,"default"
1640,"ZP_ID_1681","AMP_SO_Coesfeld_(RD)","solar",2022-03-01T00:00:00,,,1074060,,51.92405905,7.17061964,"redispatch_only"
381,"ZP_ID_0645","AMP_SO_Datteln_DE032000","solar",2019-01-01T00:00:00,"2018-08-30 02:00:00",,749940,0.7,51.640555,7.3418147,"online_special"
1694,"ZP_ID_1727","AMP_SO_Datteln_DE032059_(RD)","solar",2022-03-01T00:00:00,,,106080,,51.66619025,7.34727119,"redispatch_only_special"
382,"ZP_ID_0368","AMP_SO_Dienheim","solar",2017-03-01T00:00:00,"2017-01-27 01:00:00",,193440,,49.83366944,8.353894439999999,"online"
383,"ZP_ID_0849","AMP_SO_Dinslaken","solar",2019-09-01T00:00:00,"2019-05-24 02:00:00",,455700,,51.5717269,6.808584,"online"
1929,"ZP_ID_1884","AMP_SO_Dorsten_01_(RD)","solar",2022-12-01T00:00:00,"2022-12-01 01:00:00",,215820,,51.760454,6.9986874,"redispatch_only"
1930,"ZP_ID_1885","AMP_SO_Dorsten_02_(RD)","solar",2022-12-01T00:00:00,"2022-12-01 01:00:00",,152500,,51.7621957,6.99456433,"redispatch_only"
1931,"ZP_ID_1886","AMP_SO_Dorsten_03_(RD)","solar",2022-12-01T00:00:00,"2022-12-01 01:00:00",,115470,,51.7621957,6.99456433,"redispatch_only"
1637,"ZP_ID_1679","AMP_SO_Dortmund","solar",2022-03-01T00:00:00,"2022-03-14 01:00:00",,140800,0.6,51.5030185,7.5664132,"online"
384,"ZP_ID_0394","AMP_SO_Dortmund-Deusenberg","solar",2017-05-01T00:00:00,"2017-03-28 02:00:00",,3592105,,51.542188,7.42173,"default"
385,"ZP_ID_0264","AMP_SO_Dortmund-Grevel","solar",2016-04-01T00:00:00,"2016-02-01 01:00:00",,2408000,,51.5675,7.54722222,"default"
1850,"ZP_ID_1952","AMP_SO_Dortmund_02","solar",2023-04-01T00:00:00,"2023-04-01 02:00:00",,144000,0.8,51.5579803,7.5929046,"online"
386,"ZP_ID_0567","AMP_SO_Dortmund_DE032023","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,108080,0.7,51.515917,7.5047704,"online_special"
387,"ZP_ID_1039","AMP_SO_Dortmund_DE032025","solar",2020-06-01T00:00:00,"2018-08-30 02:00:00",,135300,0.7,51.477769,7.4339974,"online_special"
388,"ZP_ID_0748","AMP_SO_Dortmund_DE032065","solar",2019-01-01T00:00:00,"2018-08-30 02:00:00",,124200,0.7,51.45752,7.41412492,"online_special"
389,"ZP_ID_0601","AMP_SO_Drensteinfurt_DE013014","solar",2019-01-01T00:00:00,"2018-08-30 02:00:00",,143360,0.7,51.798237,7.7302576,"online_special"
1599,"ZP_ID_1656","AMP_SO_Duisburg","solar",2022-04-01T00:00:00,"2022-02-17 01:00:00",,144000,0.8,51.4195376,6.7516199,"online"
1767,"ZP_ID_1780","AMP_SO_Duisburg_(RD)","solar",2022-07-01T00:00:00,,,209980,,51.3958941,6.7567186,"redispatch_only"
1165,"ZP_ID_1326","AMP_SO_Düsseldorf_01_(RD)","solar",2021-10-01T00:00:00,,,159800,,51.23401,6.84264,"redispatch_only"
1198,"ZP_ID_1332","AMP_SO_Düsseldorf_02_(RD)","solar",2021-10-01T00:00:00,,,139840,,51.1717332,6.8602512,"redispatch_only"
1461,"ZP_ID_1569","AMP_SO_Düsseldorf_03_(RD)","solar",2021-11-01T00:00:00,,,259400,,51.1689672,6.8617275,"redispatch_only"
391,"ZP_ID_0618","AMP_SO_Emlichheim_DE025002","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,147840,0.7,52.609619,6.853189,"online_special"
392,"ZP_ID_0523","AMP_SO_Emmerich","solar",2018-06-01T00:00:00,"2018-05-30 02:00:00",,283000,,51.869103,6.292855,"online"
1999,"ZP_ID_1956","AMP_SO_Ennepetal","solar",2023-04-01T00:00:00,"2023-04-01 02:00:00",,134000,0.7,51.29198,7.32595,"online"
957,"ZP_ID_1154","AMP_SO_Ennigerloh","solar",2020-11-01T00:00:00,"2020-10-30 01:00:00",,327000,0.7,51.851837,8.02144068,"online"
1419,"ZP_ID_1534","AMP_SO_Ennigerloh_01_(RD)","solar",2021-10-01T00:00:00,,,175490,,51.8500004,8.020802700000001,"redispatch_only"
1417,"ZP_ID_1537","AMP_SO_Ennigerloh_02_(RD)","solar",2021-10-01T00:00:00,,,123060,,51.8500004,8.020802700000001,"redispatch_only"
1418,"ZP_ID_1538","AMP_SO_Ennigerloh_03_(RD)","solar",2021-10-01T00:00:00,,,114620,,51.8500004,8.020802700000001,"redispatch_only"
393,"ZP_ID_0858","AMP_SO_Ennigerloh_DE013006","solar",2020-01-01T00:00:00,"2018-08-30 02:00:00",,196360,0.7,51.8391983,8.02977954,"online_special"
394,"ZP_ID_0872","AMP_SO_Ense","solar",2019-07-01T00:00:00,"2019-07-24 02:00:00",,514600,0.75,51.49942,7.95719,"online"
863,"VZP_ID_221","AMP_SO_Ense Waltringen_01","solar",2020-08-01T00:00:00,"2020-08-21 02:00:00",,748730,,51.505973,7.9235246,"online"
1112,"VZP_ID_222","AMP_SO_Ense Waltringen_02","solar",2021-06-01T00:00:00,"2021-05-26 02:00:00",,416500,,51.5062995,7.9236487,"online"
1673,"ZP_ID_1706","AMP_SO_Ense-Bremen_DE013025_(RD)","solar",2022-03-01T00:00:00,,,117300,,,,"redispatch_only_special"
1470,"ZP_ID_1558","AMP_SO_Ense-Höingen","solar",2022-01-01T00:00:00,"2021-11-22 01:00:00",,702160,0.5,51.4921659,7.9692733,"online"
1801,"ZP_ID_1813","AMP_SO_Ense_01_(RD)","solar",2022-08-01T00:00:00,,,474180,,51.4935367,7.9681914,"redispatch_only"
817,"ZP_ID_0818","AMP_SO_Erkelenz","solar",2020-07-01T00:00:00,"2019-03-01 01:00:00",,343900,,51.0803185,6.33230767,"online"
1720,"ZP_ID_1753","AMP_SO_Erndtebrück_(RD)","solar",2022-04-01T00:00:00,,,181050,,50.9985309,8.261956489999999,"redispatch_only"
1674,"ZP_ID_1698","AMP_SO_Erwitte_DE013052_(RD)","solar",2022-03-01T00:00:00,,,140500,,51.6143592,8.35239327,"redispatch_only_special"
918,"ZP_ID_1146","AMP_SO_Essen_DE001001","solar",2020-12-01T00:00:00,"2018-10-01 02:00:00",,145780,0.7,51.48601,7.062385,"online_special"
1096,"ZP_ID_1260","AMP_SO_Essen_DE001018","solar",2021-06-01T00:00:00,"2018-10-01 02:00:00",,185000,0.7,51.4495072,7.0345703,"online_special"
999,"ZP_ID_1184","AMP_SO_Essen_DE001021","solar",2021-01-01T00:00:00,"2018-08-30 02:00:00",,184920,0.7,51.5241405,7.0082426,"online_special"
395,"ZP_ID_0642","AMP_SO_Essen_DE001058","solar",2018-10-01T00:00:00,"2018-08-30 02:00:00",,111440,0.7,51.471618,6.9193181,"online_special"
396,"ZP_ID_0975","AMP_SO_Essen_DE001080","solar",2019-12-01T00:00:00,"2018-08-30 02:00:00",,217620,0.7,51.4594301,6.9258513,"online_special"
1659,"ZP_ID_1701","AMP_SO_Essen_DE001084_(RD)","solar",2022-03-01T00:00:00,,,132600,,51.35754965,6.9349309,"redispatch_only_special"
1697,"ZP_ID_1726","AMP_SO_Essen_DE032095_(RD)","solar",2022-03-01T00:00:00,,,106080,,51.4399532,7.090828,"redispatch_only_special"
1972,"ZP_ID_1938","AMP_SO_Essen_DE037001","solar",2023-03-01T00:00:00,"2018-10-01 02:00:00",,747000,0.7,51.4617717,7.0722007,"online_special"
397,"ZP_ID_0843","AMP_SO_Euskirchen","solar",2019-08-01T00:00:00,"2018-06-13 02:00:00",,279000,,50.621885,6.871956,"online"
1620,"ZP_ID_1663","AMP_SO_Finnentrop","solar",2022-02-01T00:00:00,"2022-02-22 01:00:00",,120000,0.5,51.1894,8.044639999999999,"online"
1793,"ZP_ID_1803","AMP_SO_Finnentrop_02","solar",2022-09-01T00:00:00,"2022-07-28 02:00:00",,179820,0.6,51.1782071,8.0086741,"online"
2052,"ZP_ID_1979","AMP_SO_Finnentrop_04","solar",2023-05-01T00:00:00,"2023-05-01 02:00:00",2023-12-01T00:00:00,999540,0.92,51.183945,7.987771,"default"
398,"ZP_ID_0396","AMP_SO_Frankenthal","solar",2017-06-01T00:00:00,"2017-04-13 02:00:00",,250320,,49.55067,8.348044,"online"
399,"ZP_ID_0888","AMP_SO_Frechen","solar",2019-12-01T00:00:00,"2019-08-30 02:00:00",,409820,0.11,50.9222876,6.819739,"online"
400,"ZP_ID_0868","AMP_SO_Fröndenberg","solar",2019-09-01T00:00:00,"2019-07-22 02:00:00",,444540,0.2,51.48065,7.80501,"online"
401,"ZP_ID_0869","AMP_SO_Fröndenberg_02","solar",2019-09-01T00:00:00,"2019-07-22 02:00:00",,312480,0.1,51.48173,7.80473,"online"
